"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
343452;2021-02-28;"domingo";"11:30:00";"PR";369;"425";"JURANDA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de vias";"Sim";5;0;4;0;1;0;4;2;-24,4188;-52,8236;"SR-PR";"UOP03";"DEL09"
343453;2021-02-28;"domingo";"12:35:00";"MG";50;"72.7";"UBERLANDIA";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Dupla";"Não Informado";"Sim";2;1;0;0;1;0;0;1;-18,90319659;-48,23526362;"SR-MG";"UOP01";"DEL15"
343454;2021-02-28;"domingo";"13:10:00";"PE";232;"116";"CARUARU";"Animais na Pista";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-8,2970005;-35,86666391;"SR-PE";"UOP02";"DEL02"
343455;2021-02-28;"domingo";"13:10:00";"ES";101;"235";"FUNDAO";"Chuva";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";4;0;4;0;0;0;4;1;-19,97811606;-40,40780888;"SR-ES";"UOP01";"DEL02"
343456;2021-02-28;"domingo";"10:20:00";"AM";174;"967";"MANAUS";"Acumulo de areia ou detritos sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Não Informado";"Não";1;0;1;0;0;0;1;1;-2,24968286;-60,03237023;"SR-AM";"UOP02";"DEL01"
343457;2021-02-28;"domingo";"14:00:00";"GO";60;"117.8";"TEREZOPOLIS DE GOIAS";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Interseção de vias";"Sim";3;0;2;0;1;0;2;2;-16,4789;-49,0864;"SR-GO";"UOP01";"DEL01"
343458;2021-02-28;"domingo";"12:44:00";"RJ";116;"182";"NOVA IGUACU";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;-22,7567755;-43,43107234;"SR-RJ";"UOP02";"DEL01"
343459;2021-02-28;"domingo";"13:55:00";"PR";116;"38.5";"CAMPINA GRANDE DO SUL";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;1;-25,14802509;-48,85922071;"SR-PR";"UOP02";"DEL01"
343460;2021-02-28;"domingo";"02:00:00";"MG";146;"493";"BOTELHOS";"Demais falhas mecânicas ou elétricas";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-21,6405821;-46,40449405;"SR-MG";"UOP01";"DEL09"
343461;2021-02-28;"domingo";"13:00:00";"GO";20;"85";"VILA BOA";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-15,057553;-47,072803;"SR-DF";"UOP01";"DEL02"
343462;2021-02-28;"domingo";"14:20:00";"PE";232;"125.6";"CARUARU";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;1;0;0;1;0;0;2;-8,30807114;-35,94580097;"SR-PE";"UOP02";"DEL02"
343464;2021-02-28;"domingo";"11:00:00";"RO";364;"237.6";"CACOAL";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Sim";3;0;1;0;0;2;1;2;-11,44341056;-61,44672787;"SR-RO";"UOP02";"DEL02"
343465;2021-02-28;"domingo";"14:20:00";"CE";116;"476";"MILAGRES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";5;0;1;0;4;0;1;2;-7,301886;-38,89382;"SR-CE";"UOP03";"DEL05"
343467;2021-02-28;"domingo";"14:40:00";"MG";381;"941";"EXTREMA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";4;1;0;0;1;2;0;2;-22,86021873;-46,34260711;"SR-MG";"UOP03";"DEL16"
343468;2021-02-28;"domingo";"14:30:00";"RJ";101;"262";"RIO BONITO";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Sim";1;0;1;0;0;0;1;1;-22,71367506;-42,62052996;"SR-RJ";"UOP03";"DEL02"
343469;2021-02-03;"quarta";"08:50:00";"PE";408;"55";"NAZARE DA MATA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de vias";"Não";7;0;3;1;3;0;4;2;-7,7790936;-35,23879766;"SR-PE";"UOP01";"DEL01"
343470;2021-02-28;"domingo";"09:35:00";"MG";459;"43.9";"SANTA RITA DE CALDAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";3;0;2;1;0;0;3;2;-22,024902;-46,305658;"SR-MG";"UOP01";"DEL09"
343471;2021-02-28;"domingo";"15:00:00";"PR";376;"654.5";"TIJUCAS DO SUL";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-25,84325961;-49,05169114;"SR-PR";"UOP04";"DEL01"
343472;2021-02-28;"domingo";"13:35:00";"GO";153;"700";"ITUMBIARA";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";2;0;1;0;1;0;1;1;-18,3945;-49,2051;"SR-GO";"UOP02";"DEL03"
343473;2021-02-28;"domingo";"14:45:00";"MS";267;"25.5";"BATAGUASSU";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Não Informado";"Não";2;0;2;0;0;0;2;1;-21,72459772;-52,38438497;"SR-MS";"UOP04";"DEL02"
343475;2021-02-28;"domingo";"09:10:00";"PR";376;"498";"PONTA GROSSA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";1;0;1;0;0;0;1;1;-25,14930717;-50,145128;"SR-PR";"UAP01";"DEL03"
343476;2021-02-28;"domingo";"05:00:00";"MG";365;"167.3";"BURITIZEIRO";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Curva";"Não";3;0;3;0;0;0;3;2;-17,38264066;-44,97965606;"SR-MG";"UOP01";"DEL12"
343477;2021-02-28;"domingo";"15:30:00";"MG";381;"490";"BETIM";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-19,96502819;-44,17422195;"SR-MG";"UOP03";"DEL01"
343478;2021-02-28;"domingo";"15:25:00";"TO";153;"140";"ARAGUAINA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Retorno Regulamentado";"Sim";1;0;0;1;0;0;1;1;-7,27288096;-48,2662611;"SR-TO";"UOP01";"DEL02"
343479;2021-02-16;"terça";"14:03:00";"MA";316;"260.2";"SANTA INES";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Rotatória";"Sim";2;0;1;0;1;0;1;2;-3,669811;-45,394978;"SR-MA";"UOP01";"DEL02"
343480;2021-02-28;"domingo";"15:00:00";"ES";101;"367.5";"ANCHIETA";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";4;0;0;4;0;0;4;2;-20,74480799;-40,7602114;"SR-ES";"UOP01";"DEL03"
343481;2021-02-28;"domingo";"14:05:00";"MG";262;"634";"IBIA";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Não Informado";"Não";3;0;1;0;2;0;1;2;-19,59290721;-46,4899981;"SR-MG";"UOP01";"DEL08"
343482;2021-02-28;"domingo";"15:30:00";"MG";50;"145";"UBERABA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-19,51997196;-48,03997088;"SR-MG";"UOP01";"DEL13"
343483;2021-02-28;"domingo";"15:40:00";"PI";343;"130.2";"PIRACURUCA";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-3,833111;-41,693443;"SR-PI";"UOP01";"DEL02"
343484;2021-02-28;"domingo";"16:00:00";"SP";381;"51";"ATIBAIA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-23,221911;-46,59644;"SR-SP";"UOP01";"DEL03"
343485;2021-02-28;"domingo";"16:30:00";"SP";101;"37.8";"UBATUBA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-23,40235292;-45,01855494;"SR-SP";"UOP02";"DEL06"
343486;2021-02-28;"domingo";"14:30:00";"SP";116;"76.4";"ROSEIRA";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Não Informado";"Não";2;0;2;0;0;0;2;1;-22,87747687;-45,27203908;"SR-SP";"UOP01";"DEL08"
343487;2021-02-28;"domingo";"09:00:00";"RO";435;"35";"VILHENA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";3;0;1;0;2;0;1;3;-12,84736708;-60,37897271;"SR-RO";"UOP02";"DEL04"
343488;2021-02-28;"domingo";"17:00:00";"SP";116;"308";"SAO LOURENCO DA SERRA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;1;-23,86213995;-46,94718508;"SR-SP";"UOP01";"DEL04"
343489;2021-02-28;"domingo";"16:15:00";"PR";163;"175";"LINDOESTE";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Não Informado";"Não";1;0;0;0;1;0;0;1;-25,21734703;-53,59537645;"SR-PR";"UOP04";"DEL04"
343491;2021-02-28;"domingo";"17:00:00";"GO";153;"703";"ITUMBIARA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Dupla";"Não Informado";"Sim";2;1;1;0;0;0;1;2;-18,411018;-49,195927;"SR-GO";"UOP02";"DEL03"
343492;2021-02-28;"domingo";"17:10:00";"ES";101;"266.3";"SERRA";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";2;0;0;1;1;0;1;2;-20,190199;-40,26828891;"SR-ES";"UOP01";"DEL02"
343493;2021-02-28;"domingo";"15:30:00";"MT";70;"329";"DOM AQUINO";"Pista em desnível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-15,50970312;-54,69807097;"SR-MT";"UOP01";"DEL05"
343494;2021-02-28;"domingo";"17:40:00";"RN";304;"303";"PARNAMIRIM";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-5,88217905;-35,28934802;"SR-RN";"UOP02";"DEL01"
343495;2021-02-28;"domingo";"13:30:00";"RS";285;"50.5";"BOM JESUS";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Não";1;0;1;0;0;0;1;1;-28,662718;-50,333027;"SR-RS";"UOP03";"DEL05"
343496;2021-02-28;"domingo";"17:35:00";"RS";101;"63";"MAQUINE";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Desvio Temporário";"Não";1;0;0;0;1;0;0;1;-29,69621105;-50,16781159;"SR-RS";"UOP02";"DEL03"
343497;2021-02-28;"domingo";"16:30:00";"RJ";493;"100";"SEROPEDICA";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;2;1;0;2;1;-22,73500918;-43,7196987;"SR-RJ";"UOP04";"DEL01"
343498;2021-02-28;"domingo";"17:00:00";"PE";428;"183.7";"PETROLINA";"Conversão proibida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;-9,34147945;-40,47098381;"SR-PE";"UOP01";"DEL06"
343499;2021-02-28;"domingo";"16:45:00";"ES";101;"259.8";"SERRA";"Área urbana sem a presença de local apropriado para a travessia de pedestres";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Dupla";"Reta";"Sim";4;0;0;2;2;0;2;1;-20,138397;-40,292213;"SR-ES";"UOP01";"DEL02"
343500;2021-02-28;"domingo";"17:50:00";"RS";116;"526.5";"PELOTAS";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Não Informado";"Não";1;0;1;0;0;0;1;1;-31,74400756;-52,40463495;"SR-RS";"UOP01";"DEL07"
343501;2021-02-28;"domingo";"17:50:00";"MG";40;"522.9";"CONTAGEM";"Demais falhas mecânicas ou elétricas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;2;-19,8638731;-44,06749809;"SR-MG";"UOP02";"DEL01"
343502;2021-02-28;"domingo";"16:40:00";"TO";153;"128";"WANDERLANDIA";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-7,08522898;-48,15467901;"SR-TO";"UOP01";"DEL02"
343504;2021-02-28;"domingo";"13:25:00";"MA";316;"598.2";"TIMON";"Frear bruscamente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;1;0;2;0;1;2;-5,021882;-42,971935;"SR-MA";"UOP02";"DEL03"
343505;2021-02-28;"domingo";"15:30:00";"RO";364;"423";"JARU";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Ponte";"Sim";3;0;2;0;1;0;2;2;-10,45220802;-62,46072003;"SR-RO";"UOP02";"DEL03"
343506;2021-02-28;"domingo";"14:15:00";"MA";135;"142.2";"MATOES DO NORTE";"Ultrapassagem Indevida";"Tombamento";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;1;0;0;0;1;0;2;-3,68994413;-44,52351027;"SR-MA";"UOP02";"DEL01"
343507;2021-02-28;"domingo";"19:00:00";"SC";101;"6";"GARUVA";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-26,02692002;-48,86142017;"SR-SC";"UOP01";"DEL03"
343508;2021-02-28;"domingo";"18:15:00";"SE";235;"29";"AREIA BRANCA";"Ingestão de álcool pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;1;1;2;0;2;2;-10,78508192;-37,29171753;"SR-SE";"UOP02";"DEL01"
343509;2021-02-28;"domingo";"15:00:00";"PR";376;"456.5";"TIBAGI";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-24,92185806;-50,41068077;"SR-PR";"UOP02";"DEL03"
343510;2021-02-28;"domingo";"18:55:00";"PR";376;"170.8";"MARINGA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Não Informado";"Sim";5;0;2;0;3;0;2;2;-23,40973139;-51,98739588;"SR-PR";"UOP01";"DEL09"
343511;2021-02-28;"domingo";"18:00:00";"PR";277;"720.7";"FOZ DO IGUACU";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-25,48750984;-54,50317706;"SR-PR";"UOP03";"DEL05"
343512;2021-02-28;"domingo";"19:15:00";"RN";226;"1";"NATAL";"Ingestão de álcool pelo condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Túnel";"Sim";2;0;0;0;2;0;0;2;-5,80642132;-35,24167278;"SR-RN";"UOP02";"DEL01"
343514;2021-02-28;"domingo";"17:25:00";"RO";364;"521";"ARIQUEMES";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;1;2;0;1;2;-9,87052202;-63,05779627;"SR-RO";"UOP01";"DEL03"
343515;2021-02-28;"domingo";"18:50:00";"RS";470;"197";"VERANOPOLIS";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;-29,06129202;-51,5815904;"SR-RS";"UOP02";"DEL06"
343518;2021-02-28;"domingo";"13:30:00";"MT";163;"103.8";"RONDONOPOLIS";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-16,63713456;-54,69416719;"SR-MT";"UOP01";"DEL02"
343519;2021-02-28;"domingo";"16:20:00";"PR";277;"209.4";"TEIXEIRA SOARES";"Ingestão de álcool pelo condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-25,4653;-50,3549;"SR-PR";"UOP03";"DEL03"
343520;2021-02-28;"domingo";"18:45:00";"AP";210;"3";"MACAPA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Simples";"Reta";"Sim";3;0;1;1;1;0;2;2;0,08723365;-51,08569007;"SR-AP";"UOP01";"DEL01"
343521;2021-02-07;"domingo";"18:10:00";"SC";101;"357";"SANGAO";"Desrespeitar a preferência no cruzamento";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Interseção de vias";"Não";3;0;2;0;1;0;2;2;-28,64378624;-49,10026073;"SR-SC";"UOP01";"DEL02"
343522;2021-02-28;"domingo";"16:10:00";"SP";381;"76";"SAO PAULO";"Ausência de reação do condutor";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Curva";"Não";3;0;3;0;0;0;3;1;-23,38372401;-46,56502116;"SR-SP";"UOP01";"DEL03"
343524;2021-02-28;"domingo";"16:40:00";"PR";376;"339";"ORTIGUEIRA";"Curva acentuada";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Não Informado";"Não";1;0;0;0;1;0;0;1;-24,14010596;-51,00560546;"SR-PR";"UOP02";"DEL07"
343525;2021-02-28;"domingo";"19:50:00";"MG";262;"801";"UBERABA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";4;1;0;0;2;1;0;2;-19,77920263;-47,955319;"SR-MG";"UOP01";"DEL13"
343527;2021-02-28;"domingo";"19:30:00";"PI";343;"316.5";"ALTOS";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-5,046231;-42,535843;"SR-PI";"UOP01";"DEL01"
343528;2021-02-28;"domingo";"19:30:00";"GO";153;"514";"APARECIDA DE GOIANIA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";5;0;3;0;1;1;3;2;-16,78167418;-49,22588243;"SR-GO";"UOP03";"DEL01"
343529;2021-02-28;"domingo";"19:30:00";"GO";50;"148";"CAMPO ALEGRE DE GOIAS";"Animais na Pista";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-17,1572;-47,7225;"SR-GO";"UOP01";"DEL06"
343530;2021-02-28;"domingo";"17:30:00";"RS";386;"160.9";"ALMIRANTE TAMANDARE DO SUL";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-28,158697;-52,8442;"SR-RS";"UOP01";"DEL08"
343531;2021-02-28;"domingo";"18:40:00";"RO";364;"710";"PORTO VELHO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;0;1;1;1;-8,78621576;-63,85712687;"SR-RO";"UOP01";"DEL01"
343532;2021-02-28;"domingo";"20:15:00";"PA";316;"121";"NOVA TIMBOTEUA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";11;1;0;0;9;1;0;3;-1,31524247;-47,42596896;"SR-PA";"UOP02";"DEL01"
343533;2021-02-28;"domingo";"18:30:00";"PI";343;"213.9";"CAPITAO DE CAMPOS";"Manobra de mudança de faixa";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-4,454889;-41,937153;"SR-PI";"UOP01";"DEL02"
343534;2021-02-28;"domingo";"20:50:00";"MG";40;"506";"RIBEIRAO DAS NEVES";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Retorno Regulamentado";"Sim";2;0;1;0;1;0;1;2;-19,74716686;-44,14731173;"SR-MG";"UOP01";"DEL02"
343535;2021-02-28;"domingo";"20:15:00";"RJ";116;"301.3";"RESENDE";"Ingestão de álcool pelo condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-22,4529399;-44,36236901;"SR-RJ";"UOP02";"DEL07"
343536;2021-02-28;"domingo";"19:00:00";"SC";101;"13";"GARUVA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";6;0;1;0;5;0;1;5;-26,08986803;-48,86345096;"SR-SC";"UOP01";"DEL03"
343537;2021-02-28;"domingo";"20:30:00";"PR";277;"107.8";"CAMPO LARGO";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;0;0;2;0;1;-25,43372387;-49,4375347;"SR-PR";"UOP06";"DEL01"
343538;2021-02-28;"domingo";"20:30:00";"PB";101;"79";"SANTA RITA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Não Informado";"Não";2;0;0;1;0;1;1;2;-7,1147526;-34,95793891;"SR-PB";"UOP04";"DEL01"
343539;2021-02-28;"domingo";"17:00:00";"SC";470;"128";"LONTRAS";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-27,143742;-49,548897;"SR-SC";"UOP02";"DEL04"
343540;2021-02-28;"domingo";"20:10:00";"SP";116;"445";"REGISTRO";"Ingestão de álcool pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Curva";"Sim";3;0;1;0;2;0;1;1;-24,50467087;-47,84772743;"SR-SP";"UOP01";"DEL05"
343542;2021-02-28;"domingo";"18:00:00";"PI";343;"225";"COCAL DE TELHA";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;1;0;0;2;1;2;-4,556586;-41,972683;"SR-PI";"UOP03";"DEL01"
343543;2021-02-28;"domingo";"22:00:00";"ES";101;"265";"SERRA";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Nublado";"Múltipla";"Reta";"Não";3;1;1;0;1;0;1;2;-20,1816849;-40,26536036;"SR-ES";"UOP01";"DEL02"
